ANIO,MES,PROVINCIA,DISTRITO,TIPO_DELITO,POBLACION,DENSIDAD_POB,LAG_1,LAG_3,PROMEDIO_MOVIL_3M,VAR_INTERANUAL,CANTIDAD_DELITOS,TASA_DELITOS_10K,NIVEL_RIESGO
2022,2,PACASMAYO,JEQUETEPEQUE,Hurto,3905,78.3,4,0,1.33,1,1,2.561,BAJO
2022,2,PACASMAYO,JEQUETEPEQUE,Violencia contra la mujer e integrantes,3905,78.3,0,3,1.67,1,1,2.561,BAJO
2022,2,JULCAN,JULCAN,Hurto,10301,49.5,2,1,1.0,1,1,0.971,BAJO
2022,2,JULCAN,JULCAN,Violencia contra la mujer e integrantes,10301,49.5,0,2,1.0,3,4,3.883,MEDIO
2022,2,TRUJILLO,LA ESPERANZA,Estafa,200834,10774.4,14,13,12.67,3,8,0.398,MEDIO
2022,2,TRUJILLO,LA ESPERANZA,Extorsión,200834,10774.4,20,17,18.67,8,18,0.896,ALTO
2022,2,TRUJILLO,LA ESPERANZA,Hurto,200834,10774.4,89,52,72.33,0,68,3.386,ALTO
2022,2,TRUJILLO,LA ESPERANZA,Robo,200834,10774.4,70,62,67.67,32,64,3.187,ALTO
2022,2,TRUJILLO,LA ESPERANZA,Violencia contra la mujer e integrantes,200834,10774.4,92,69,81.0,2,97,4.83,ALTO
2022,2,TRUJILLO,LAREDO,Estafa,39104,116.6,1,2,1.33,1,1,0.256,BAJO
2022,2,TRUJILLO,LAREDO,Extorsión,39104,116.6,4,2,3.0,3,5,1.279,MEDIO
2022,2,TRUJILLO,LAREDO,Hurto,39104,116.6,18,15,15.67,6,9,2.302,MEDIO
2022,2,TRUJILLO,LAREDO,Robo,39104,116.6,16,10,13.0,10,18,4.603,ALTO
2022,2,TRUJILLO,LAREDO,Violencia contra la mujer e integrantes,39104,116.6,26,31,28.33,2,24,6.137,ALTO
2022,2,OTUZCO,MACHE,Violencia contra la mujer e integrantes,2773,74.3,0,1,0.67,-2,1,3.606,BAJO
2022,2,ASCOPE,MAGDALENA DE CAO,Extorsión,3314,19.9,0,1,0.33,1,1,3.018,BAJO
2022,2,ASCOPE,MAGDALENA DE CAO,Robo,3314,19.9,0,2,1.67,-2,1,3.018,BAJO
2022,2,ASCOPE,MAGDALENA DE CAO,Violencia contra la mujer e integrantes,3314,19.9,1,0,0.33,1,1,3.018,BAJO
2022,2,SANCHEZ CARRION,MARCABAL,Robo,16950,72.6,0,0,0.0,1,1,0.59,BAJO
2022,2,SANCHEZ CARRION,MARCABAL,Violencia contra la mujer e integrantes,16950,72.6,4,5,3.33,1,1,0.59,BAJO
2022,2,TRUJILLO,MOCHE,Estafa,40329,1597.2,2,1,1.67,-2,1,0.248,BAJO
2022,2,TRUJILLO,MOCHE,Extorsión,40329,1597.2,3,1,2.67,1,3,0.744,BAJO
2022,2,TRUJILLO,MOCHE,Hurto,40329,1597.2,13,24,18.67,1,13,3.223,MEDIO
2022,2,TRUJILLO,MOCHE,Robo,40329,1597.2,9,10,9.0,8,12,2.976,MEDIO
2022,2,TRUJILLO,MOCHE,Violencia contra la mujer e integrantes,40329,1597.2,31,20,26.0,5,38,9.422,ALTO
2022,2,OTUZCO,OTUZCO,Extorsión,25386,57.2,0,0,0.0,1,1,0.394,BAJO
2022,2,OTUZCO,OTUZCO,Robo,25386,57.2,3,5,3.0,1,3,1.182,BAJO
2022,2,OTUZCO,OTUZCO,Violencia contra la mujer e integrantes,25386,57.2,6,6,6.33,-1,13,5.121,MEDIO
2022,2,CHEPEN,PACANGA,Estafa,25470,43.6,0,2,1.0,1,1,0.393,BAJO
2022,2,CHEPEN,PACANGA,Hurto,25470,43.6,9,12,8.33,4,7,2.748,MEDIO
2022,2,CHEPEN,PACANGA,Robo,25470,43.6,12,4,8.67,0,8,3.141,MEDIO
2022,2,CHEPEN,PACANGA,Violencia contra la mujer e integrantes,25470,43.6,26,11,27.0,1,22,8.638,ALTO
2022,2,PACASMAYO,PACASMAYO,Estafa,30351,984.1,3,1,2.33,-1,3,0.988,BAJO
2022,2,PACASMAYO,PACASMAYO,Extorsión,30351,984.1,6,3,5.0,10,12,3.954,MEDIO
2022,2,PACASMAYO,PACASMAYO,Hurto,30351,984.1,9,13,8.67,2,10,3.295,MEDIO
2022,2,PACASMAYO,PACASMAYO,Robo,30351,984.1,7,9,7.0,6,9,2.965,MEDIO
2022,2,PACASMAYO,PACASMAYO,Violencia contra la mujer e integrantes,30351,984.1,17,25,22.33,2,28,9.225,ALTO
2022,2,ASCOPE,PAIJAN,Estafa,27156,171.0,0,1,0.67,1,2,0.736,BAJO
2022,2,ASCOPE,PAIJAN,Extorsión,27156,171.0,3,4,4.33,3,4,1.473,MEDIO
2022,2,ASCOPE,PAIJAN,Hurto,27156,171.0,4,3,3.67,-3,1,0.368,BAJO
2022,2,ASCOPE,PAIJAN,Robo,27156,171.0,5,8,6.0,2,3,1.105,BAJO
2022,2,ASCOPE,PAIJAN,Violencia contra la mujer e integrantes,27156,171.0,17,10,15.0,6,16,5.892,ALTO
2022,2,PATAZ,PARCOY,Hurto,24085,79.2,8,5,6.33,2,3,1.246,BAJO
2022,2,PATAZ,PARCOY,Violencia contra la mujer e integrantes,24085,79.2,2,4,4.33,0,5,2.076,MEDIO
2022,2,PATAZ,PATAZ,Hurto,9187,20.3,7,5,6.0,4,13,14.15,MEDIO
2022,2,PATAZ,PATAZ,Robo,9187,20.3,2,0,1.0,2,2,2.177,BAJO
2022,2,TRUJILLO,POROTO,Hurto,3069,11.1,0,2,0.67,1,2,6.517,BAJO
2022,2,TRUJILLO,POROTO,Robo,3069,11.1,1,0,0.33,1,1,3.258,BAJO
2022,2,TRUJILLO,POROTO,Violencia contra la mujer e integrantes,3069,11.1,0,0,0.0,2,2,6.517,BAJO
2022,2,CHEPEN,PUEBLO NUEVO,Hurto,15089,55.8,1,1,1.67,3,4,2.651,MEDIO
2022,2,CHEPEN,PUEBLO NUEVO,Robo,15089,55.8,0,3,2.33,2,2,1.325,BAJO
2022,2,CHEPEN,PUEBLO NUEVO,Violencia contra la mujer e integrantes,15089,55.8,9,8,8.67,-2,2,1.325,BAJO
2022,2,SANTIAGO DE CHUCO,QUIRUVILCA,Extorsión,11255,20.5,0,0,0.0,2,2,1.777,BAJO
2022,2,SANTIAGO DE CHUCO,QUIRUVILCA,Hurto,11255,20.5,4,7,5.0,1,4,3.554,MEDIO
2022,2,SANTIAGO DE CHUCO,QUIRUVILCA,Robo,11255,20.5,0,3,1.33,3,3,2.665,BAJO
2022,2,SANTIAGO DE CHUCO,QUIRUVILCA,Secuestro,11255,20.5,0,0,0.0,1,1,0.888,BAJO
2022,2,ASCOPE,RAZURI,Extorsión,9519,31.4,2,0,0.67,1,1,1.051,BAJO
2022,2,ASCOPE,RAZURI,Hurto,9519,31.4,3,2,2.33,0,1,1.051,BAJO
2022,2,ASCOPE,RAZURI,Robo,9519,31.4,0,1,0.67,2,2,2.101,BAJO
2022,2,ASCOPE,RAZURI,Violencia contra la mujer e integrantes,9519,31.4,4,2,3.33,4,7,7.354,MEDIO
2022,2,TRUJILLO,SALAVERRY,Extorsión,20016,51.3,2,1,1.0,1,3,1.499,BAJO
2022,2,TRUJILLO,SALAVERRY,Hurto,20016,51.3,5,11,7.67,3,10,4.996,MEDIO
2022,2,TRUJILLO,SALAVERRY,Robo,20016,51.3,3,4,3.33,4,5,2.498,MEDIO
2022,2,TRUJILLO,SALAVERRY,Violencia contra la mujer e integrantes,20016,51.3,16,11,16.0,12,21,10.492,ALTO
2022,2,OTUZCO,SALPO,Hurto,5841,30.3,0,0,0.0,0,1,1.712,BAJO
2022,2,OTUZCO,SALPO,Violencia contra la mujer e integrantes,5841,30.3,0,1,0.67,-1,1,1.712,BAJO
2022,2,PACASMAYO,SAN JOSE,Extorsión,12700,71.2,1,1,0.67,0,1,0.787,BAJO
2022,2,PACASMAYO,SAN JOSE,Hurto,12700,71.2,6,3,3.67,0,1,0.787,BAJO
2022,2,PACASMAYO,SAN JOSE,Robo,12700,71.2,6,3,4.33,5,10,7.874,MEDIO
2022,2,PACASMAYO,SAN JOSE,Violencia contra la mujer e integrantes,12700,71.2,6,2,3.33,-1,11,8.661,MEDIO
2022,2,PACASMAYO,SAN PEDRO DE LLOC,Estafa,16936,24.2,1,0,0.67,2,3,1.771,BAJO
2022,2,PACASMAYO,SAN PEDRO DE LLOC,Extorsión,16936,24.2,1,3,1.33,3,3,1.771,BAJO
2022,2,PACASMAYO,SAN PEDRO DE LLOC,Hurto,16936,24.2,6,14,9.33,9,11,6.495,MEDIO
2022,2,PACASMAYO,SAN PEDRO DE LLOC,Robo,16936,24.2,3,10,6.33,3,4,2.362,MEDIO
2022,2,PACASMAYO,SAN PEDRO DE LLOC,Violencia contra la mujer e integrantes,16936,24.2,15,13,12.33,12,26,15.352,ALTO
2022,2,SANCHEZ CARRION,SANAGORAN,Violencia contra la mujer e integrantes,15392,47.5,2,0,0.67,1,1,0.65,BAJO
2022,2,ASCOPE,SANTIAGO DE CAO,Extorsión,19957,164.4,2,0,1.67,1,1,0.501,BAJO
2022,2,ASCOPE,SANTIAGO DE CAO,Hurto,19957,164.4,11,3,5.67,6,9,4.51,MEDIO
2022,2,ASCOPE,SANTIAGO DE CAO,Robo,19957,164.4,7,3,4.33,-2,5,2.505,MEDIO
2022,2,ASCOPE,SANTIAGO DE CAO,Violencia contra la mujer e integrantes,19957,164.4,9,5,6.0,2,14,7.015,MEDIO
2022,2,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,Hurto,21227,19.8,0,2,0.67,0,1,0.471,BAJO
2022,2,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,Robo,21227,19.8,0,1,0.33,1,1,0.471,BAJO
2022,2,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,Violencia contra la mujer e integrantes,21227,19.8,4,2,3.67,-1,4,1.884,MEDIO
2022,2,SANCHEZ CARRION,SARTIMBAMBA,Hurto,12557,31.8,0,0,0.0,3,3,2.389,BAJO
2022,2,TRUJILLO,SIMBAL,Violencia contra la mujer e integrantes,4210,10.8,1,0,0.67,2,2,4.751,BAJO
2022,2,PATAZ,TAYABAMBA,Estafa,14248,41.8,0,0,0.33,0,1,0.702,BAJO
2022,2,PATAZ,TAYABAMBA,Hurto,14248,41.8,4,0,1.33,2,3,2.106,BAJO
2022,2,PATAZ,TAYABAMBA,Robo,14248,41.8,0,0,0.0,1,1,0.702,BAJO
2022,2,PATAZ,TAYABAMBA,Violencia contra la mujer e integrantes,14248,41.8,5,5,6.33,8,12,8.422,MEDIO
2022,2,TRUJILLO,TRUJILLO,Estafa,322892,8203.6,57,73,61.67,34,63,1.951,ALTO
2022,2,TRUJILLO,TRUJILLO,Extorsión,322892,8203.6,36,27,27.0,51,59,1.827,ALTO
2022,2,TRUJILLO,TRUJILLO,Hurto,322892,8203.6,207,199,216.33,86,206,6.38,ALTO
2022,2,TRUJILLO,TRUJILLO,Robo,322892,8203.6,133,107,131.33,22,125,3.871,ALTO
2022,2,TRUJILLO,TRUJILLO,Secuestro,322892,8203.6,1,2,1.67,3,3,0.093,BAJO
2022,2,TRUJILLO,TRUJILLO,Violencia contra la mujer e integrantes,322892,8203.6,200,210,202.67,22,205,6.349,ALTO
2022,2,TRUJILLO,VICTOR LARCO HERRERA,Estafa,73800,4095.4,0,4,2.33,-3,2,0.271,BAJO
2022,2,TRUJILLO,VICTOR LARCO HERRERA,Extorsión,73800,4095.4,6,3,3.33,-1,1,0.136,BAJO
2022,2,TRUJILLO,VICTOR LARCO HERRERA,Hurto,73800,4095.4,13,6,9.33,-4,10,1.355,MEDIO
2022,2,TRUJILLO,VICTOR LARCO HERRERA,Robo,73800,4095.4,6,3,3.67,-1,4,0.542,MEDIO
2022,2,TRUJILLO,VICTOR LARCO HERRERA,Violencia contra la mujer e integrantes,73800,4095.4,18,21,20.33,-4,22,2.981,ALTO
2022,2,VIRU,VIRU,Estafa,78521,72.9,6,5,4.67,14,15,1.91,MEDIO
2022,2,VIRU,VIRU,Extorsión,78521,72.9,6,10,8.33,1,2,0.255,BAJO
2022,2,VIRU,VIRU,Hurto,78521,72.9,13,23,16.0,9,17,2.165,ALTO
2022,2,VIRU,VIRU,Robo,78521,72.9,20,17,20.33,14,27,3.439,ALTO
2022,2,VIRU,VIRU,Violencia contra la mujer e integrantes,78521,72.9,53,33,40.0,3,34,4.33,ALTO
2022,3,OTUZCO,AGALLPAMPA,Hurto,9471,36.6,1,1,1.0,0,1,1.056,BAJO
2022,3,OTUZCO,AGALLPAMPA,Robo,9471,36.6,2,0,0.67,1,1,1.056,BAJO
2022,3,OTUZCO,AGALLPAMPA,Violencia contra la mujer e integrantes,9471,36.6,0,3,1.0,-2,1,1.056,BAJO
2022,3,SANTIAGO DE CHUCO,ANGASMARCA,Robo,7286,47.6,0,0,0.0,1,1,1.372,BAJO
2022,3,SANTIAGO DE CHUCO,ANGASMARCA,Violencia contra la mujer e integrantes,7286,47.6,0,0,0.0,1,1,1.372,BAJO
2022,3,ASCOPE,ASCOPE,Extorsión,6577,22.6,0,1,0.67,1,1,1.52,BAJO
2022,3,ASCOPE,ASCOPE,Robo,6577,22.6,1,1,0.67,-1,2,3.041,BAJO
2022,3,ASCOPE,ASCOPE,Violencia contra la mujer e integrantes,6577,22.6,2,3,3.0,4,6,9.123,MEDIO
2022,3,BOLIVAR,BAMBAMARCA,Violencia contra la mujer e integrantes,3365,8.0,0,0,0.0,0,1,2.972,BAJO
2022,3,SANTIAGO DE CHUCO,CACHICADAN,Violencia contra la mujer e integrantes,7335,27.4,0,0,0.67,1,1,1.363,BAJO
2022,3,JULCAN,CARABAMBA,Violencia contra la mujer e integrantes,6009,22.4,1,1,1.0,0,1,1.664,BAJO
2022,3,ASCOPE,CASA GRANDE,Extorsión,31445,51.0,9,7,8.0,3,6,1.908,MEDIO
2022,3,ASCOPE,CASA GRANDE,Hurto,31445,51.0,6,13,8.0,0,4,1.272,MEDIO
2022,3,ASCOPE,CASA GRANDE,Robo,31445,51.0,7,12,10.67,8,17,5.406,ALTO
2022,3,ASCOPE,CASA GRANDE,Violencia contra la mujer e integrantes,31445,51.0,22,12,19.0,4,18,5.724,ALTO
2022,3,GRAN CHIMU,CASCAS,Estafa,12961,13.2,1,0,0.67,2,2,1.543,BAJO
2022,3,GRAN CHIMU,CASCAS,Extorsión,12961,13.2,1,0,0.33,3,3,2.315,BAJO
2022,3,GRAN CHIMU,CASCAS,Hurto,12961,13.2,2,2,1.67,2,3,2.315,BAJO
2022,3,GRAN CHIMU,CASCAS,Robo,12961,13.2,0,0,0.0,1,1,0.772,BAJO
2022,3,GRAN CHIMU,CASCAS,Violencia contra la mujer e integrantes,12961,13.2,4,4,4.0,-5,2,1.543,BAJO
2022,3,VIRU,CHAO,Hurto,46748,27.3,14,26,26.33,8,12,2.567,MEDIO
2022,3,VIRU,CHAO,Robo,46748,27.3,10,26,15.33,3,11,2.353,MEDIO
2022,3,VIRU,CHAO,Violencia contra la mujer e integrantes,46748,27.3,30,19,23.33,-23,24,5.134,ALTO
2022,3,CHEPEN,CHEPEN,Estafa,51040,177.6,5,4,4.33,6,9,1.763,MEDIO
2022,3,CHEPEN,CHEPEN,Extorsión,51040,177.6,7,6,5.33,4,5,0.98,MEDIO
2022,3,CHEPEN,CHEPEN,Hurto,51040,177.6,21,17,20.0,5,26,5.094,ALTO
2022,3,CHEPEN,CHEPEN,Robo,51040,177.6,22,23,23.67,-8,14,2.743,MEDIO
2022,3,CHEPEN,CHEPEN,Violencia contra la mujer e integrantes,51040,177.6,33,37,32.67,1,42,8.229,ALTO
2022,3,ASCOPE,CHICAMA,Extorsión,16518,18.4,0,0,0.67,0,2,1.211,BAJO
2022,3,ASCOPE,CHICAMA,Hurto,16518,18.4,2,3,2.67,0,2,1.211,BAJO
2022,3,ASCOPE,CHICAMA,Robo,16518,18.4,1,5,2.0,0,4,2.422,MEDIO
2022,3,ASCOPE,CHICAMA,Violencia contra la mujer e integrantes,16518,18.4,3,7,5.33,2,6,3.632,MEDIO
2022,3,PATAZ,CHILLIA,Violencia contra la mujer e integrantes,13239,41.3,0,5,2.0,-3,1,0.755,BAJO
2022,3,ASCOPE,CHOCOPE,Extorsión,9519,94.9,1,0,1.33,-1,2,2.101,BAJO
2022,3,ASCOPE,CHOCOPE,Hurto,9519,94.9,4,6,4.33,-1,3,3.152,BAJO
2022,3,ASCOPE,CHOCOPE,Violencia contra la mujer e integrantes,9519,94.9,2,2,2.33,-4,2,2.101,BAJO
2022,3,SANCHEZ CARRION,CHUGAY,Estafa,19036,45.7,0,0,0.0,1,1,0.525,BAJO
2022,3,SANCHEZ CARRION,COCHORCO,Hurto,9474,36.5,0,0,0.33,2,2,2.111,BAJO
2022,3,GRAN CHIMU,COMPIN,Violencia contra la mujer e integrantes,2126,8.6,1,1,0.67,1,1,4.704,BAJO
2022,3,SANCHEZ CARRION,CURGOS,Robo,8467,79.7,0,0,0.0,1,1,1.181,BAJO
2022,3,TRUJILLO,EL PORVENIR,Estafa,208231,5673.9,5,5,7.0,8,10,0.48,MEDIO
2022,3,TRUJILLO,EL PORVENIR,Extorsión,208231,5673.9,33,20,26.67,13,23,1.105,ALTO
2022,3,TRUJILLO,EL PORVENIR,Hurto,208231,5673.9,26,30,33.67,13,56,2.689,ALTO
2022,3,TRUJILLO,EL PORVENIR,Robo,208231,5673.9,29,24,28.0,-20,23,1.105,ALTO
2022,3,TRUJILLO,EL PORVENIR,Violencia contra la mujer e integrantes,208231,5673.9,108,96,108.0,-55,110,5.283,ALTO
2022,3,TRUJILLO,FLORENCIA DE MORA,Estafa,36706,18445.2,2,1,1.67,1,2,0.545,BAJO
2022,3,TRUJILLO,FLORENCIA DE MORA,Extorsión,36706,18445.2,5,5,4.33,3,3,0.817,BAJO
2022,3,TRUJILLO,FLORENCIA DE MORA,Hurto,36706,18445.2,34,37,35.33,5,23,6.266,ALTO
2022,3,TRUJILLO,FLORENCIA DE MORA,Robo,36706,18445.2,8,15,13.67,3,10,2.724,MEDIO
2022,3,TRUJILLO,FLORENCIA DE MORA,Violencia contra la mujer e integrantes,36706,18445.2,37,27,34.67,-3,28,7.628,ALTO
2022,3,PACASMAYO,GUADALUPE,Estafa,46836,192.4,0,4,2.0,1,1,0.214,BAJO
2022,3,PACASMAYO,GUADALUPE,Extorsión,46836,192.4,3,1,3.33,0,3,0.641,BAJO
2022,3,PACASMAYO,GUADALUPE,Hurto,46836,192.4,10,17,12.67,10,14,2.989,MEDIO
2022,3,PACASMAYO,GUADALUPE,Robo,46836,192.4,14,20,17.67,6,14,2.989,MEDIO
2022,3,PACASMAYO,GUADALUPE,Violencia contra la mujer e integrantes,46836,192.4,29,34,32.0,7,32,6.832,ALTO
2022,3,VIRU,GUADALUPITO,Extorsión,6844,17.6,0,0,0.33,1,1,1.461,BAJO
2022,3,VIRU,GUADALUPITO,Robo,6844,17.6,7,2,4.0,2,2,2.922,BAJO
2022,3,VIRU,GUADALUPITO,Violencia contra la mujer e integrantes,6844,17.6,2,3,1.67,-4,2,2.922,BAJO
2022,3,SANCHEZ CARRION,HUAMACHUCO,Estafa,68248,160.9,5,6,5.0,0,1,0.147,BAJO
2022,3,SANCHEZ CARRION,HUAMACHUCO,Extorsión,68248,160.9,0,0,0.67,5,5,0.733,MEDIO
2022,3,SANCHEZ CARRION,HUAMACHUCO,Hurto,68248,160.9,11,17,14.0,1,7,1.026,MEDIO
2022,3,SANCHEZ CARRION,HUAMACHUCO,Robo,68248,160.9,5,6,5.33,3,4,0.586,MEDIO
2022,3,SANCHEZ CARRION,HUAMACHUCO,Secuestro,68248,160.9,2,1,2.0,1,1,0.147,BAJO
2022,3,SANCHEZ CARRION,HUAMACHUCO,Violencia contra la mujer e integrantes,68248,160.9,28,40,37.67,16,35,5.128,ALTO
2022,3,TRUJILLO,HUANCHACO,Estafa,81248,243.3,0,1,1.0,0,4,0.492,MEDIO
2022,3,TRUJILLO,HUANCHACO,Extorsión,81248,243.3,3,2,4.33,2,6,0.738,MEDIO
2022,3,TRUJILLO,HUANCHACO,Hurto,81248,243.3,36,31,31.0,-7,20,2.462,ALTO
2022,3,TRUJILLO,HUANCHACO,Robo,81248,243.3,11,20,12.67,6,21,2.585,ALTO
2022,3,TRUJILLO,HUANCHACO,Violencia contra la mujer e integrantes,81248,243.3,51,41,47.33,12,65,8.0,ALTO
2022,3,PACASMAYO,JEQUETEPEQUE,Extorsión,3905,78.3,0,0,0.33,2,2,5.122,BAJO
2022,3,PACASMAYO,JEQUETEPEQUE,Violencia contra la mujer e integrantes,3905,78.3,1,2,1.0,-1,1,2.561,BAJO
2022,3,JULCAN,JULCAN,Robo,10301,49.5,0,0,0.33,0,1,0.971,BAJO
2022,3,JULCAN,JULCAN,Violencia contra la mujer e integrantes,10301,49.5,4,1,1.67,-2,1,0.971,BAJO
2022,3,TRUJILLO,LA ESPERANZA,Estafa,200834,10774.4,8,11,11.0,-4,5,0.249,MEDIO
2022,3,TRUJILLO,LA ESPERANZA,Extorsión,200834,10774.4,18,19,19.0,15,22,1.095,ALTO
2022,3,TRUJILLO,LA ESPERANZA,Hurto,200834,10774.4,68,76,77.67,0,84,4.183,ALTO
2022,3,TRUJILLO,LA ESPERANZA,Robo,200834,10774.4,64,71,68.33,34,70,3.485,ALTO
2022,3,TRUJILLO,LA ESPERANZA,Violencia contra la mujer e integrantes,200834,10774.4,97,82,90.33,-26,93,4.631,ALTO
2022,3,TRUJILLO,LAREDO,Estafa,39104,116.6,1,1,1.0,0,2,0.511,BAJO
2022,3,TRUJILLO,LAREDO,Extorsión,39104,116.6,5,3,4.0,-1,1,0.256,BAJO
2022,3,TRUJILLO,LAREDO,Hurto,39104,116.6,9,14,13.67,3,13,3.324,MEDIO
2022,3,TRUJILLO,LAREDO,Robo,39104,116.6,18,13,15.67,11,27,6.905,ALTO
2022,3,TRUJILLO,LAREDO,Violencia contra la mujer e integrantes,39104,116.6,24,28,26.0,17,40,10.229,ALTO
2022,3,GRAN CHIMU,LUCMA,Robo,6056,19.3,0,0,0.0,1,1,1.651,BAJO
2022,3,ASCOPE,MAGDALENA DE CAO,Extorsión,3314,19.9,1,0,0.33,2,2,6.035,BAJO
2022,3,ASCOPE,MAGDALENA DE CAO,Robo,3314,19.9,1,3,1.33,4,5,15.088,MEDIO
2022,3,ASCOPE,MAGDALENA DE CAO,Secuestro,3314,19.9,0,0,0.0,1,1,3.018,BAJO
2022,3,ASCOPE,MAGDALENA DE CAO,Violencia contra la mujer e integrantes,3314,19.9,1,0,0.67,1,1,3.018,BAJO
2022,3,SANCHEZ CARRION,MARCABAL,Violencia contra la mujer e integrantes,16950,72.6,1,1,2.0,1,1,0.59,BAJO
2022,3,TRUJILLO,MOCHE,Estafa,40329,1597.2,1,2,1.67,0,1,0.248,BAJO
2022,3,TRUJILLO,MOCHE,Extorsión,40329,1597.2,3,4,3.33,3,3,0.744,BAJO
2022,3,TRUJILLO,MOCHE,Hurto,40329,1597.2,13,19,15.0,-4,15,3.719,MEDIO
2022,3,TRUJILLO,MOCHE,Robo,40329,1597.2,12,8,9.67,9,13,3.223,MEDIO
2022,3,TRUJILLO,MOCHE,Violencia contra la mujer e integrantes,40329,1597.2,38,27,32.0,9,37,9.175,ALTO
2022,3,SANTIAGO DE CHUCO,MOLLEPATA,Violencia contra la mujer e integrantes,2504,34.9,0,0,0.0,1,1,3.994,BAJO
2022,3,OTUZCO,OTUZCO,Estafa,25386,57.2,0,0,1.0,1,1,0.394,BAJO
2022,3,OTUZCO,OTUZCO,Extorsión,25386,57.2,1,0,0.33,1,2,0.788,BAJO
2022,3,OTUZCO,OTUZCO,Hurto,25386,57.2,0,0,0.33,1,1,0.394,BAJO
2022,3,OTUZCO,OTUZCO,Violencia contra la mujer e integrantes,25386,57.2,13,7,8.67,3,9,3.545,MEDIO
2022,3,CHEPEN,PACANGA,Estafa,25470,43.6,1,1,0.67,0,1,0.393,BAJO
2022,3,CHEPEN,PACANGA,Extorsión,25470,43.6,0,1,0.33,0,1,0.393,BAJO
2022,3,CHEPEN,PACANGA,Hurto,25470,43.6,7,4,6.67,5,10,3.926,MEDIO
2022,3,CHEPEN,PACANGA,Robo,25470,43.6,8,10,10.0,-1,10,3.926,MEDIO
2022,3,CHEPEN,PACANGA,Violencia contra la mujer e integrantes,25470,43.6,22,44,30.67,-8,18,7.067,ALTO
2022,3,PACASMAYO,PACASMAYO,Estafa,30351,984.1,3,3,3.0,2,5,1.647,MEDIO
2022,3,PACASMAYO,PACASMAYO,Extorsión,30351,984.1,12,6,8.0,3,7,2.306,MEDIO
2022,3,PACASMAYO,PACASMAYO,Hurto,30351,984.1,10,4,7.67,9,15,4.942,MEDIO
2022,3,PACASMAYO,PACASMAYO,Robo,30351,984.1,9,5,7.0,-11,2,0.659,BAJO
2022,3,PACASMAYO,PACASMAYO,Violencia contra la mujer e integrantes,30351,984.1,28,25,23.33,0,32,10.543,ALTO
2022,3,ASCOPE,PAIJAN,Estafa,27156,171.0,2,1,1.0,1,2,0.736,BAJO
2022,3,ASCOPE,PAIJAN,Extorsión,27156,171.0,4,6,4.33,3,3,1.105,BAJO
2022,3,ASCOPE,PAIJAN,Hurto,27156,171.0,1,4,3.0,0,3,1.105,BAJO
2022,3,ASCOPE,PAIJAN,Robo,27156,171.0,3,5,4.33,0,4,1.473,MEDIO
2022,3,ASCOPE,PAIJAN,Violencia contra la mujer e integrantes,27156,171.0,16,18,17.0,2,23,8.47,ALTO
2022,3,PATAZ,PARCOY,Estafa,24085,79.2,0,0,0.0,1,1,0.415,BAJO
2022,3,PATAZ,PARCOY,Extorsión,24085,79.2,0,0,0.0,1,1,0.415,BAJO
2022,3,PATAZ,PARCOY,Hurto,24085,79.2,3,6,5.67,2,6,2.491,MEDIO
2022,3,PATAZ,PARCOY,Violencia contra la mujer e integrantes,24085,79.2,5,7,4.67,0,5,2.076,MEDIO
2022,3,PATAZ,PATAZ,Hurto,9187,20.3,13,6,8.67,12,13,14.15,MEDIO
2022,3,PATAZ,PATAZ,Robo,9187,20.3,2,1,1.67,2,2,2.177,BAJO
2022,3,PATAZ,PATAZ,Secuestro,9187,20.3,0,0,0.0,1,1,1.088,BAJO
2022,3,PATAZ,PATAZ,Violencia contra la mujer e integrantes,9187,20.3,0,3,1.33,0,1,1.088,BAJO
2022,3,TRUJILLO,POROTO,Extorsión,3069,11.1,0,0,0.0,1,1,3.258,BAJO
2022,3,TRUJILLO,POROTO,Violencia contra la mujer e integrantes,3069,11.1,2,0,0.67,1,1,3.258,BAJO
2022,3,CHEPEN,PUEBLO NUEVO,Estafa,15089,55.8,0,0,0.0,1,1,0.663,BAJO
2022,3,CHEPEN,PUEBLO NUEVO,Extorsión,15089,55.8,0,0,0.33,1,1,0.663,BAJO
2022,3,CHEPEN,PUEBLO NUEVO,Hurto,15089,55.8,4,3,2.67,1,3,1.988,BAJO
2022,3,CHEPEN,PUEBLO NUEVO,Robo,15089,55.8,2,4,2.0,-4,1,0.663,BAJO
2022,3,CHEPEN,PUEBLO NUEVO,Violencia contra la mujer e integrantes,15089,55.8,2,9,6.67,4,11,7.29,MEDIO
2022,3,SANTIAGO DE CHUCO,QUIRUVILCA,Extorsión,11255,20.5,2,0,0.67,1,1,0.888,BAJO
2022,3,SANTIAGO DE CHUCO,QUIRUVILCA,Hurto,11255,20.5,4,4,4.0,1,2,1.777,BAJO
2022,3,SANTIAGO DE CHUCO,QUIRUVILCA,Robo,11255,20.5,3,1,1.33,1,1,0.888,BAJO
2022,3,SANTIAGO DE CHUCO,QUIRUVILCA,Violencia contra la mujer e integrantes,11255,20.5,0,2,1.67,5,5,4.442,MEDIO
